日期,1129B价格（元/吨）,1129B涨跌,2129B价格（元/吨）,2129B涨跌,3128B价格（元/吨）,3128B涨跌,4128B价格（元/吨）,4128B涨跌,1228B价格（元/吨）,1228B涨跌,2227B价格（元/吨）,2227B涨跌
2020-11-30,15198,90,14928,69,14651,73,14323,81,14350,68,13789,56
2020-12-01,15156,-42,14883,-45,14598,-53,14312,-11,14333,-17,13773,-16
2020-12-02,15153,-3,14876,-7,14582,-16,14309,-3,14331,-2,13771,-2
2020-12-03,15148,-5,14873,-3,14569,-13,14303,-6,14330,-1,13761,-10
2020-12-04,15142,-6,14870,-3,14569,0,14302,-1,14327,-3,13759,-2
2020-12-07,15162,20,14899,29,14582,13,14315,13,14337,10,13771,12
2020-12-08,15223,61,14931,32,14663,81,14348,33,14362,25,13817,46
2020-12-09,15208,-15,14923,-8,14663,0,14346,-2,14359,-3,13816,-1
2020-12-10,15208,0,14922,-1,14663,0,14348,2,14360,1,13817,1
2020-12-11,15228,20,14953,31,14701,38,14356,8,14362,2,13828,11
2020-12-14,15321,93,15022,69,14789,88,14391,35,14402,40,13861,33
2020-12-15,15357,36,15058,36,14842,53,14429,38,14445,43,13893,32
2020-12-16,15357,0,15060,2,14843,1,14429,0,14445,0,13896,3
2020-12-17,15362,5,15075,15,14876,33,14431,2,14461,16,13915,19
2020-12-18,15363,1,15078,3,14882,6,14442,11,14469,8,13916,1
2020-12-21,15412,49,15159,81,14981,99,14514,72,14540,71,14002,86
2020-12-22,15412,0,15161,2,14981,0,14519,5,14542,2,14003,1
2020-12-23,15392,-20,15132,-29,14893,-88,14491,-28,14516,-26,13985,-18
2020-12-24,15395,3,15141,9,14909,16,14497,6,14519,3,13991,6
2020-12-25,15400,5,15151,10,14921,12,14499,2,14521,2,13993,2
2020-12-28,15413,13,15157,6,14932,11,14507,8,14522,1,13995,2
2020-12-29,15413,0,15159,2,14938,6,14507,0,14523,1,13998,3
2020-12-30,15413,0,15171,12,14953,15,14512,5,14526,3,14011,13
2020-12-31,15413,0,15179,8,14963,10,14531,19,14537,11,14017,6
2021-01-04,15608,195,15365,186,15136,173,14628,97,14649,112,14167,150
2021-01-05,15647,39,15426,61,15203,67,14691,63,14718,69,14244,77
2021-01-06,15762,115,15529,103,15299,96,14783,92,14807,89,14347,103
2021-01-07,15768,6,15531,2,15302,3,14783,0,14812,5,14359,12
2021-01-08,15768,0,15532,1,15311,9,14785,2,14818,6,14359,0
2021-01-11,15768,0,15530,-2,15299,-12,14783,-2,14815,-3,14358,-1
2021-01-12,15723,-45,15451,-79,15191,-108,14742,-41,14773,-42,14329,-29
2021-01-13,15773,50,15523,72,15257,66,14797,55,14828,55,14389,60
2021-01-14,15805,32,15572,49,15333,76,14847,50,14878,50,14436,47
2021-01-15,15790,-15,15543,-29,15250,-83,14791,-56,14828,-50,14421,-15
2021-01-18,15793,3,15545,2,15251,1,14799,8,14830,2,14426,5
2021-01-19,15828,35,15577,32,15313,62,14848,49,14873,43,14468,42
2021-01-20,15836,8,15583,6,15316,3,14848,0,14873,0,14469,1
2021-01-21,15831,-5,15578,-5,15299,-17,14836,-12,14872,-1,14463,-6
2021-01-22,15831,0,15579,1,15319,20,14848,12,14879,7,14471,8
2021-01-25,15931,0,15578,-1,15311,-8,14841,-7,14876,-3,14469,-2
2021-01-26,15828,-3,15577,-1,15311,0,14842,1,14876,0,14470,1
2021-01-27,15828,0,15569,-8,15295,-16,14836,-6,14875,-1,14468,-2
2021-01-28,15828,0,15577,8,15298,3,14846,10,14875,0,14476,8
2021-01-29,15803,-25,15541,-36,15243,-55,14826,-20,14867,-8,14455,-21
2021-02-01,15803,0,15549,8,15243,0,14829,3,14868,1,14455,0
2021-02-02,15836,33,15591,42,15319,76,14848,19,14891,23,14462,7
2021-02-03,15830,-6,15583,-8,15303,-16,14845,-3,14889,-2,14457,-5
2021-02-04,15800,-30,15547,-36,15266,-37,14818,-27,14868,-21,14452,-5
2021-02-05,15987,187,15733,186,15457,191,14950,132,14971,103,14608,156
2021-02-07,16073,86,15833,100,15568,111,15031,81,15061,90,14665,57
2021-02-08,16093,20,15841,8,15568,0,15031,0,15061,0,14671,6
2021-02-09,16099,6,15848,7,15581,13,15031,0,15066,5,14700,29
2021-02-10,16199,100,15902,54,15663,82,15122,91,15161,95,14747,47
2021-02-18,16431,232,16132,230,15911,248,15423,301,15461,300,14968,221
2021-02-19,16529,98,16231,99,16013,102,15523,100,15568,107,15069,101
2021-02-20,16625,96,16331,100,16112,99,15618,95,15666,98,15165,96
2021-02-22,16750,125,16451,120,16223,111,15719,101,15766,100,15280,115
2021-02-23,16802,52,16517,66,16273,50,15792,73,15849,83,15357,77
2021-02-24,16959,157,16699,182,16432,159,15901,109,15949,100,15466,109
2021-02-25,17100,141,16829,130,16558,126,16000,99,16049,100,15566,100
2021-02-26,17105,5,16831,2,16558,0,16001,1,16049,0,15568,2
2021-03-01,17100,-5,16821,-10,16543,-15,15996,-5,16037,-12,15559,-9
2021-03-02,17221,121,16962,141,16711,168,16095,99,16143,106,15676,117
2021-03-03,17221,0,16951,-11,16696,-15,16089,-6,16141,-2,15670,-6
2021-03-04,17216,-5,16933,-18,16633,-63,16077,-12,16132,-9,15663,-7
2021-03-05,16993,-223,16667,-266,16336,-297,15880,-197,15943,-189,15487,-176
2021-03-08,16993,0,16672,5,16339,3,15882,2,15943,0,15488,1
2021-03-09,16987,-6,16667,-5,16339,0,15880,-2,15940,-3,15487,-1
2021-03-10,16675,-312,16367,-300,16018,-321,15582,-298,15641,-299,15192,-295
2021-03-11,16465,-210,16167,-200,15835,-183,15386,-196,15452,-189,15021,-171
2021-03-12,16655,190,16358,191,15986,151,15577,191,15632,180,15213,192
2021-03-15,16750,95,16457,99,16063,77,15669,92,15729,97,15309,96
2021-03-16,16655,-95,16368,-89,15963,-100,15568,-101,15630,-99,15238,-71
2021-03-17,16665,10,16379,11,15963,0,15573,5,15630,0,15239,1
2021-03-18,16696,31,16399,20,16013,50,15605,32,15655,25,15256,17
2021-03-19,16603,-93,16300,-99,15921,-92,15502,-103,15563,-92,15159,-97
2021-03-22,16398,-205,16100,-200,15735,-186,15305,-197,15363,-200,14969,-190
2021-03-23,16403,5,16101,1,15753,18,15307,2,15368,5,14969,0
2021-03-24,16191,-212,15892,-209,15566,-187,15111,-196,15171,-197,14836,-133
2021-03-25,16155,-36,15855,-37,15547,-19,15080,-31,15162,-9,14778,-58
2021-03-26,15855,-300,15466,-389,15148,-399,14779,-301,14882,-280,14561,-217
2021-03-29,15900,45,15552,86,15201,53,14821,42,14919,37,14568,7
2021-03-30,15923,23,15579,27,15246,45,14850,29,14938,19,14599,31
2021-03-31,15931,8,15581,2,15246,0,14849,-1,14938,0,14597,-2
2021-04-01,15926,-5,15573,-8,15237,-9,14848,-1,14938,0,14592,-5
2021-04-02,15928,2,15576,3,15248,11,14856,8,14943,5,14597,5
2021-04-06,15961,33,15641,65,15283,35,14891,35,14956,13,14606,9
2021-04-07,16046,85,15743,102,15383,100,14933,42,14999,43,14662,56
2021-04-08,16043,-3,15736,-7,15372,-11,14932,-1,14997,-2,14659,-3
2021-04-09,16033,-10,15727,-9,15369,-3,14929,-3,14989,-8,14659,0
2021-04-12,16045,12,15733,6,15371,2,14932,3,14989,0,14666,7
2021-04-13,15948,-97,15628,-105,15293,-78,14869,-63,14926,-63,14590,-76
2021-04-14,15851,-97,15542,-86,15221,-72,14826,-43,14869,-57,14535,-55
2021-04-15,15951,100,15677,135,15353,132,14927,101,14972,103,14635,100
2021-04-16,16138,187,15877,200,15551,198,15127,200,15171,199,14781,146
2021-04-19,16160,22,15900,23,15578,27,15148,21,15182,11,14782,1
2021-04-20,16160,0,15901,1,15578,0,15146,-2,15181,-1,14775,-7
2021-04-21,16155,-5,15898,-3,15569,-9,15143,-3,15181,0,14772,-3
2021-04-22,16161,6,15906,8,15582,13,15145,2,15187,6,14781,9
2021-04-23,16261,100,16013,107,15703,121,15246,101,15288,101,14881,100
2021-04-25,16465,204,16209,196,15902,199,15443,197,15488,200,15082,201
2021-04-26,16575,110,16309,100,16005,103,15539,96,15589,101,15179,97
2021-04-27,16530,-45,16262,-47,15953,-52,15493,-46,15538,-51,15131,-48
2021-04-28,16627,97,16360,98,16016,63,15579,86,15621,83,15219,88
2021-04-29,16635,8,16361,1,16021,5,15581,2,15623,2,15222,3
2021-04-30,16513,-122,16234,-127,15872,-149,15420,-161,15467,-156,15098,-124
2021-05-06,16500,-13,16218,-16,15859,-13,15415,-5,15457,-10,15090,-8
2021-05-07,16764,264,16504,286,16154,295,15711,296,15774,317,15369,279
2021-05-08,16743,-21,16469,-35,16115,-39,15668,-43,15741,-33,15332,-37
2021-05-10,16759,16,16486,17,16134,19,15678,10,15761,20,15343,11
2021-05-11,16728,-31,16452,-34,16074,-60,15654,-24,15738,-23,15323,-20
2021-05-12,16856,128,16597,145,16218,144,15784,130,15878,140,15467,144
2021-05-13,16836,-20,16572,-25,16202,-16,15767,-17,15866,-12,15452,-15
2021-05-14,16590,-246,16306,-266,15912,-290,15501,-266,15598,-268,15172,-280
2021-05-17,16607,17,16319,13,15924,12,15511,10,15614,16,15183,11
2021-05-18,16609,2,16319,0,15925,1,15512,1,15612,-2,15180,-3
2021-05-19,16611,2,16322,3,15925,0,15514,2,15616,4,15185,5
2021-05-20,16517,-94,16237,-85,15851,-74,15422,-92,15526,-90,15101,-84
2021-05-21,16530,13,16256,19,15871,20,15440,18,15542,16,15113,12
2021-05-24,16528,-2,16253,-3,15869,-2,15439,-1,15540,-2,15112,-1
2021-05-25,16529,1,16255,2,15869,0,15442,3,15538,-2,15114,2
2021-05-26,16506,-23,16230,-25,15835,-34,15419,-23,15508,-30,15090,-24
2021-05-27,16433,-73,16164,-66,15772,-63,15352,-67,15445,-63,15055,-35
2021-05-28,16432,-1,16163,-1,15772,0,15355,3,15442,-3,15058,3
2021-05-31,16405,-27,16153,-10,15760,-12,15346,-9,15433,-9,15053,-5
2021-06-01,16410,5,16167,14,15780,20,15350,4,15440,7,15057,4
2021-06-02,16484,74,16237,70,15852,72,15402,52,15479,39,15097,40
2021-06-03,16533,49,16301,64,15930,78,15443,41,15519,40,15145,48
2021-06-04,16596,63,16359,58,15992,62,15468,25,15558,39,15169,24
2021-06-07,16644,48,16403,44,16030,38,15501,33,15598,40,15202,33
2021-06-08,16639,-5,16385,-18,16005,-25,15487,-14,15595,-3,15201,-1
2021-06-09,16726,87,16474,89,16117,112,15576,89,15679,84,15288,87
2021-06-10,16732,6,16472,-2,16111,-6,15573,-3,15677,-2,15286,-2
2021-06-11,16781,49,16536,64,16166,55,15638,65,15733,56,15349,63
2021-06-15,16568,-213,16303,-233,15921,-245,15394,-244,15475,-258,15096,-253
2021-06-16,16591,23,16322,19,15945,24,15405,24,15485,10,15106,10
2021-06-17,16571,-20,16299,-23,15904,-41,15377,-28,15460,-25,15088,-18
2021-06-18,16517,-54,16247,-52,15846,-58,15329,-48,15415,-45,15045,-43
2021-06-21,16505,-12,16237,-10,15831,-15,15313,-16,15402,-13,15039,-6
2021-06-22,16510,5,16247,10,15842,11,15315,2,15409,7,15041,2
2021-06-23,16579,69,16332,85,15948,106,15385,70,15489,80,15126,85
2021-06-24,16702,123,16423,91,16067,119,15467,82,15570,81,15196,70
2021-06-25,16713,11,16439,16,16087,20,15479,12,15578,8,15208,12
2021-06-28,16742,29,16460,21,16105,18,15500,21,15614,36,15219,11
2021-06-29,16744,2,16462,2,16108,3,15496,-4,15617,3,15224,5
2021-06-30,16737,-7,16452,-10,16097,-11,15494,-2,15610,-7,15223,-1
2021-07-01,16737,0,16450,-2,16091,-6,15499,5,15614,4,15229,6
2021-07-02,16917,180,16610,160,16264,173,15656,157,15772,158,15359,130
2021-07-05,17016,99,16677,67,16347,83,15727,71,15863,91,15440,81
2021-07-06,17421,324,16891,281,16541,277,15960,304,16055,283,15623,264
2021-07-07,17276,35,16912,21,16576,35,15983,23,16049,-6,15622,-1
2021-07-08,17243,-33,16867,-45,16520,-56,15949,-34,16034,-15,15592,-30
2021-07-09,17224,-19,16861,-6,16501,-19,15935,-14,16027,-7,15578,-14
2021-07-12,17317,93,16967,106,16610,109,16029,94,16124,97,15680,102
2021-07-13,17377,60,17009,42,16653,43,16054,25,16169,45,15704,24
2021-07-14,17485,108,17137,128,16779,126,16169,115,16295,126,15916,112
2021-07-15,17739,254,17414,277,17066,287,16367,198,16529,234,16114,298
2021-07-16,17752,13,17421,7,17092,26,16385,18,16535,6,16116,2
2021-07-19,17768,16,17444,23,17111,19,16419,34,16563,28,16142,26
2021-07-20,17745,-23,17429,-15,17096,-15,16413,-6,16562,-1,16122,-20
2021-07-21,17666,-79,17370,-59,17034,-62,16352,-61,16492,-70,16039,-83
2021-07-22,17731,65,17423,53,17097,63,16408,56,16548,56,16089,50
2021-07-23,17917,186,17626,203,17292,195,16606,198,16734,186,16280,191
2021-07-26,18007,90,17702,76,17388,96,16691,85,16830,96,16369,89
2021-07-27,18099,92,17802,100,17503,115,16793,102,16923,93,16460,91
2021-07-28,18292,193,18055,253,17752,249,17038,245,17171,248,16712,252
2021-07-29,18304,12,18073,18,17753,1,17052,14,17177,6,16709,-3
2021-07-30,18296,-8,18072,-1,17731,-22,17043,-9,17166,-11,16697,-12
2021-08-02,18237,-59,17982,-90,17599,-132,16960,-83,17093,-73,16594,-103
2021-08-03,18233,-4,17971,-11,17584,-15,16955,-5,17084,-9,16586,-8
2021-08-04,18208,-25,17921,-50,17515,-69,16906,-49,17019,-65,16530,-56
2021-08-05,18208,0,17920,-1,17513,-2,16901,-5,17018,-1,16531,1
2021-08-06,18236,28,17942,22,17528,15,16916,15,17038,20,16546,15
2021-08-09,18386,150,18077,135,17694,166,17059,143,17193,155,16677,131
2021-08-10,18415,29,18099,22,17718,24,17088,29,17231,38,16708,31
2021-08-11,18507,92,18193,94,17830,112,17164,76,17312,81,16778,70
2021-08-12,18529,22,18222,29,17841,11,17180,16,17326,14,16787,9
2021-08-13,18584,55,18283,61,17903,62,17240,60,17397,71,16852,65
2021-08-16,18752,168,18431,148,18068,165,17409,169,17561,164,17009,157
2021-08-17,19020,268,18685,254,18404,336,17789,380,17937,376,17378,369
2021-08-18,19148,128,18831,146,18542,138,17921,132,18064,127,17498,120
2021-08-19,19142,-6,18834,3,18541,-1,17924,3,18067,3,17509,11
2021-08-20,19169,27,18797,-37,18497,-44,17905,-19,18033,-34,17441,-68
2021-08-23,19068,-101,18703,-94,18384,-113,17818,-87,17922,-111,17346,-95
2021-08-24,18969,-99,18640,-63,18309,-75,17739,-79,17855,-67,17304,-42
2021-08-25,18895,-74,18551,-89,18209,-100,17657,-82,17765,-90,17227,-77
2021-08-26,18832,-63,18505,-46,18165,-44,17609,-48,17705,-60,17181,-46
2021-08-27,18842,10,18520,15,18195,30,17630,21,17731,26,17193,12
2021-08-30,18805,-37,18503,-17,18186,-9,17619,-11,17726,-5,17182,-11
2021-08-31,18738,-67,18448,-55,18127,-59,17547,-72,17687,-39,17132,-50
2021-09-01,18658,-80,18379,-69,17983,-144,17446,-101,17605,-82,17031,-101
2021-09-02,18624,-34,18329,-50,17923,-60,17399,-47,17552,-53,16985,-46
2021-09-03,18667,43,18359,30,17954,31,17439,40,17600,48,17020,35
2021-09-06,18826,159,18524,165,18131,177,17607,168,17770,170,17196,176
2021-09-07,18923,97,18593,69,18213,82,17703,96,17869,99,17295,99
2021-09-08,18942,19,18624,31,18245,32,17730,27,17900,31,17313,18
2021-09-09,19061,119,18779,155,18391,146,17841,111,18019,119,17444,131
2021-09-10,19100,39,18810,31,18416,25,17877,36,18038,19,17461,17
2021-09-13,18964,-136,18658,-152,18276,-140,17736,-141,17878,-160,17285,-176
2021-09-14,18803,-161,18550,-108,18156,-120,17600,-136,17737,-141,17137,-148
2021-09-15,18747,-56,18531,-19,18128,-28,17578,-22,17699,-38,17081,-56
2021-09-16,18750,3,18539,8,18142,14,17581,3,17701,2,17083,2
2021-09-17,18771,21,18566,27,18164,22,17612,31,17728,27,17115,32
2021-09-18,18723,-48,18517,-49,18118,-46,17571,-41,17712,-16,17077,-38
2021-09-22,18625,-98,18436,-81,18045,-73,17484,-87,17616,-96,17033,-44
2021-09-23,18483,-142,18328,-108,17928,-117,17363,-121,17477,-139,16861,-172
2021-09-24,18477,-6,18324,-4,17922,-6,17366,3,17468,-9,16860,-1
2021-09-26,18614,137,18441,117,18077,155,17502,136,17611,143,16991,131
2021-09-27,18906,292,18680,239,18295,218,17688,186,17809,198,17155,164
2021-09-28,19391,485,19001,321,18675,380,18036,348,18178,369,17700,545
2021-09-29,19646,255,19232,231,18935,260,18255,219,18378,200,17969,269
2021-09-30,19801,155,19522,290,19104,169,18492,237,18593,215,18197,228
2021-10-04,20175,374,19961,439,19616,512,19084,592,19043,450,18571,374
2021-10-05,20180,5,19980,19,19641,25,19095,11,19102,59,18588,17
2021-10-06,20210,30,20002,22,19655,14,19110,15,19126,24,18598,10
2021-10-07,20343,133,20151,149,19834,179,19218,108,19289,163,18735,137
2021-10-08,20795,452,20439,288,20150,316,19560,342,19677,388,19074,339
2021-10-09,22191,1396,22006,1567,21687,1537,21039,1479,21192,1515,20560,1486
2021-10-11,22208,17,22027,21,21699,12,21062,23,21216,24,20550,-10
2021-10-12,22197,-11,21949,-78,21599,-100,20987,-75,21111,-105,20462,-88
2021-10-13,22162,-35,21907,-42,21518,-81,20923,-64,21046,-65,20434,-28
2021-10-14,22120,-42,21800,-107,21429,-89,20810,-113,20931,-115,20370,-64
2021-10-15,22341,221,21951,151,21591,162,20968,158,21099,168,20502,132
2021-10-18,22725,563,22538,631,22109,591,21468,545,21582,536,20983,549
2021-10-19,22868,95,22597,59,22136,27,21512,44,21617,35,21023,40
2021-10-20,23036,168,22646,49,22192,56,21526,14,21630,13,21055,32
2021-10-21,23122,86,22629,-17,22180,-12,21521,-5,21636,6,21068,13
2021-10-22,23107,-15,22611,-18,22142,-38,21453,-68,21609,-27,21024,-44
2021-10-25,23105,-2,22600,-11,22126,-16,21443,-10,21600,-9,20996,-28
2021-10-26,23210,105,22718,118,22214,88,21489,46,21644,44,21029,33
2021-10-27,23308,98,22805,87,22313,99,21550,61,21727,83,21099,70
2021-10-28,23346,38,22767,-38,22279,-34,21541,-9,21752,25,21130,31
2021-10-29,23482,136,22800,33,22301,22,21564,23,21765,13,21147,17
2021-11-01,23535,53,22833,33,22318,17,21570,6,21775,10,21161,14
2021-11-02,23569,34,22902,69,22354,36,21629,59,21810,35,21201,40
2021-11-03,23561,-8,22894,-8,22316,-38,21624,-5,21790,-20,21183,-18
2021-11-04,23541,-20,22898,4,22312,-4,21615,-9,21780,-10,21174,-9
2021-11-05,23495,-46,22845,-55,22268,-44,21563,-52,21716,-64,21117,-57
2021-11-08,23597,102,22905,62,22318,50,21604,41,21751,35,21158,41
2021-11-09,23663,66,22971,66,22372,54,21628,24,21766,15,21173,15
2021-11-10,23758,95,23051,80,22471,99,21692,64,21804,38,21234,61
2021-11-11,23779,21,23146,95,22571,100,21750,58,21897,93,21248,14
2021-11-12,23775,-4,23132,-14,22600,29,21748,-2,21917,20,21227,-21
2021-11-15,23841,66,23185,53,22657,57,21764,16,21923,6,21247,20
2021-11-16,23892,51,23215,30,22692,35,21804,40,21963,40,21261,14
2021-11-17,23909,17,23197,-18,22687,-5,21797,-7,21971,8,21260,-1
2021-11-18,23912,3,23208,11,22713,26,21831,34,21988,17,21298,38
2021-11-19,23929,17,23235,27,22710,-3,21814,-17,22003,15,21280,-18
2021-11-22,23871,-58,23223,-12,22683,-27,21781,-33,21963,-40,21270,-10
2021-11-23,23858,-13,23214,-9,22678,-5,21772,-9,21947,-16,21249,-21
2021-11-24,23803,-55,23191,-23,22667,-11,21755,-17,21926,-21,21203,-46
2021-11-25,23769,-34,23162,-29,22653,-14,21744,-11,21888,-38,21158,-45
2021-11-26,23743,-26,23176,14,22641,-12,21761,17,21907,19,21158,0
2021-11-29,23731,-12,23144,-32,22609,-32,21732,-29,21883,-24,21141,-17
2021-11-30,23688,-43,23105,-39,22544,-65,21678,-54,21825,-58,21108,-33
2021-12-01,23462,-226,22854,-251,22242,-302,21437,-241,21628,-197,20854,-254
2021-12-02,23272,-190,22666,-188,22020,-222,21283,-154,21465,-163,20720,-134
2021-12-03,23291,19,22674,8,22050,30,21307,24,21492,27,20768,48
2021-12-06,23177,-114,22608,-66,21995,-55,21273,-34,21442,-50,20689,-79
2021-12-07,23139,-38,22588,-20,21985,-10,21264,-9,21414,-28,20692,3
2021-12-08,23136,-3,22568,-20,21953,-32,21256,-8,21409,-5,20646,-46
2021-12-09,23099,-37,22525,-43,21910,-43,21233,-23,21365,-44,20554,-92
2021-12-10,23068,-31,22492,-33,21883,-27,21198,-35,21377,12,20534,-20
2021-12-13,23086,18,22490,-2,21874,-9,21173,-25,21381,4,20493,-41
2021-12-14,23089,3,22499,9,21916,42,21204,31,21420,39,20495,2
2021-12-15,23062,-27,22483,-16,21880,-36,21182,-22,21319,-29,20465,-30
2021-12-16,23069,7,22500,17,21890,10,21192,10,21388,-3,20425,-40
2021-12-17,23057,-12,22500,0,21876,-14,21196,4,21376,-12,20391,-34
2021-12-20,23117,60,22556,56,21968,92,21233,37,21406,30,20423,32
2021-12-21,23105,-12,22564,8,21921,-47,21218,-15,21375,-31,20400,-23
2021-12-22,23101,-4,22582,18,21929,8,21214,-4,21352,-23,20368,-32
2021-12-23,23114,13,22592,10,21947,18,21239,25,21374,22,20380,12
2021-12-24,23138,24,22622,30,21959,12,21260,21,21386,12,20389,9
2021-12-27,23132,-6,22625,3,21984,25,21279,19,21377,-9,20382,-7
2021-12-28,23112,-20,22610,-15,21968,-16,21284,5,21364,-13,20374,-8
2021-12-29,23143,31,22665,55,22027,59,21327,43,21397,33,20397,23
2021-12-30,23148,5,22661,-4,22029,2,21324,-3,21425,28,20402,5
2021-12-31,23171,23,22711,50,22107,78,21344,20,21500,75,20435,33
2022-01-04,23246,75,22781,70,22207,100,21398,54,21548,48,20510,75
2022-01-05,23274,28,22818,37,22246,39,21451,53,21589,41,20564,54
2022-01-06,23339,65,22878,60,22326,80,21527,76,21661,72,20637,73
2022-01-07,23352,13,22887,9,22333,7,21514,-13,21675,14,20633,-4
2022-01-10,23366,14,22901,14,22374,41,21546,32,21692,17,20668,35
2022-01-11,23465,99,22981,80,22471,97,21639,93,21797,105,20719,51
2022-01-12,23400,-65,22940,-41,22443,-28,21615,-24,21751,-46,20726,7
2022-01-13,23411,11,22960,20,22455,12,21635,20,21782,31,20745,19
2022-01-14,23411,0,22973,13,22460,5,21641,6,21798,16,20755,10
2022-01-17,23413,2,23011,38,22477,17,21662,21,21805,7,20792,37
2022-01-18,23441,28,23064,53,22591,114,21737,75,21854,49,20854,62
2022-01-19,23456,15,23060,-4,22578,-13,21760,23,21882,28,20867,13
2022-01-20,23483,27,23123,63,22628,50,21798,38,21938,56,20903,36
2022-01-21,23497,14,23158,35,22645,17,21817,19,21964,26,20928,25
2022-01-24,23517,20,23164,6,22642,-3,21800,-17,21957,-7,20937,9
2022-01-25,23522,5,23175,11,22652,10,21798,-2,21981,24,20951,14
2022-01-26,23539,17,23221,46,22707,55,21843,45,22027,46,20986,35
2022-01-27,23561,22,23226,5,22724,17,21856,13,22030,3,20988,2
2022-01-28,23541,-20,23212,-14,22727,3,21854,-2,22029,-1,20982,-6
2022-01-29,23540,-1,23217,5,22718,-9,21849,-5,22032,3,20980,-2
2022-01-30,23568,28,23204,-13,22717,-1,21857,8,22042,10,21002,22
2022-02-07,23616,48,23298,94,22762,45,21904,47,22064,22,21017,15
2022-02-08,23653,37,23331,33,22846,84,21941,37,22109,45,21056,39
2022-02-09,23654,1,23324,-7,22843,-3,21942,1,22102,-7,21062,6
2022-02-10,23661,7,23319,-5,22875,32,21957,15,22114,12,21080,18
2022-02-11,23667,6,23335,16,22886,11,21977,20,22136,22,21089,9
2022-02-14,23706,39,23391,56,22941,55,22020,43,22150,14,21135,46
2022-02-15,23719,13,23422,31,22963,22,22046,26,22170,20,21142,7
2022-02-16,23638,-81,23332,-90,22892,-71,21986,-60,22117,-53,21073,-69
2022-02-17,23647,9,23316,-16,22849,-43,21968,-18,22115,-2,21063,-10
2022-02-18,23622,-25,23282,-34,22822,-27,21932,-36,22076,-39,21025,-38
2022-02-21,23598,-24,23235,-47,22783,-39,21878,-54,22043,-33,21006,-19
2022-02-22,23611,13,23255,20,22805,22,21906,28,22063,20,21016,10
2022-02-23,23627,16,23264,9,22818,13,21920,14,22081,18,21023,7
2022-02-24,23629,2,23275,11,22826,8,21936,16,22094,13,21029,6
2022-02-25,23630,1,23271,-4,22816,-10,21917,-19,22091,-3,21038,9
2022-02-28,23603,-27,23212,-59,22771,-45,21866,-51,22021,-70,20971,-67
2022-03-01,23499,-104,23063,-149,22656,-115,21753,-113,21893,-128,20836,-135
2022-03-02,23499,0,23076,13,22666,10,21759,6,21913,20,20838,2
2022-03-03,23514,15,23118,42,22675,9,21764,5,21935,22,20882,44
2022-03-04,23531,17,23145,27,22700,25,21796,32,21972,37,20908,26
2022-03-07,23528,-3,23151,6,22684,-16,21786,-10,21974,2,20925,17
2022-03-08,23527,-1,23166,15,22704,20,21806,20,21977,3,20924,-1
2022-03-09,23534,7,23202,36,22727,23,21831,25,21987,10,20936,12
2022-03-10,23547,13,23234,32,22752,25,21834,3,22009,22,20955,19
2022-03-11,23507,-40,23202,-32,22706,-46,21797,-37,21986,-23,20929,-26
2022-03-14,23522,15,23224,22,22734,28,21837,40,22030,44,20966,37
2022-03-15,23496,-26,23204,-20,22723,-11,21814,-23,21997,-33,20955,-11
2022-03-16,23434,-62,23150,-54,22665,-58,21742,-72,21960,-37,20906,-49
2022-03-17,23451,17,23160,10,22680,15,21762,20,21970,10,20920,14
2022-03-18,23440,-11,23155,-5,22683,3,21752,-10,21967,-3,20912,-8
2022-03-21,23461,21,23158,3,22697,14,21750,-2,21960,-7,20913,1
2022-03-22,23496,35,23176,18,22714,17,21769,19,21970,10,20918,5
2022-03-23,23549,53,23221,45,22784,70,21796,27,21993,23,20951,33
2022-03-24,23547,-2,23207,-14,22760,-24,21793,-3,21974,-19,20946,-5
2022-03-25,23535,-12,23210,3,22768,8,21799,6,21976,2,20944,-2
2022-03-28,23539,4,23210,0,22809,41,21832,33,21979,3,20946,2
2022-03-29,23595,56,23280,70,22905,96,21926,94,22072,93,21013,67
2022-03-30,23600,5,23276,-4,22897,-8,21937,11,22081,9,21033,20
2022-03-31,23595,-5,23268,-8,22899,2,21940,3,22072,-9,21037,4
2022-04-01,23605,5,23259,-17,22868,-29,21927,-10,22061,8,21025,17
2022-04-02,23580,-25,23220,-39,22834,-34,21905,-22,22051,-10,21009,-16
2022-04-06,23567,-13,23225,5,22846,12,21921,16,22061,10,21030,21
2022-04-07,23555,-12,23196,-29,22814,-32,21877,-44,22012,-49,20980,-50
2022-04-08,23520,-35,23151,-45,22751,-63,21841,-36,21974,-38,20938,-42
2022-04-11,23511,-9,23155,4,22738,-13,21826,-15,21967,-7,20918,-20
2022-04-12,23484,-27,23162,7,22732,-6,21822,-4,21978,11,20911,-7
2022-04-13,23461,-23,23153,-9,22715,-17,21811,-11,21967,-11,20904,-7
2022-04-14,23404,-57,23108,-45,22627,-88,21748,-63,21909,-58,20865,-39
2022-04-15,23357,-47,23042,-66,22554,-73,21701,-47,21845,-64,20823,-42
2022-04-18,23339,-18,23052,10,22562,8,21697,-4,21835,-10,20814,-9
2022-04-19,23398,59,23096,44,22627,65,21762,65,21906,71,20859,45
2022-04-20,23395,-3,23084,-12,22614,-13,21764,2,21911,5,20842,-17
2022-04-21,23359,-36,23006,-78,22578,-36,21743,-21,21882,-29,20828,-14
